customerID,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02217,0,No,Yes,66,Two year,Fiber optic,No,No,Electronic check,66.28,4297.5,No
CUST-02218,1,Yes,No,35,Two year,DSL,No internet service,No,Mailed check,98.67,3116.74,No
CUST-02219,0,No,Yes,37,Month-to-month,Fiber optic,No,Yes,Electronic check,76.65,2558.67,Yes
CUST-02220,0,Yes,Yes,22,Month-to-month,Fiber optic,Yes,Yes,Electronic check,66.63,1407.69,Yes
CUST-02221,1,Yes,No,23,Month-to-month,Fiber optic,Yes,No,Credit card,64.35,1354.19,Yes
CUST-02222,0,Yes,Yes,45,Month-to-month,DSL,No,No,Credit card,87.08,3532.29,No
CUST-02223,0,No,No,60,Month-to-month,No,Yes,No,Bank transfer,53.2,3181.71,No
CUST-02224,0,No,No,65,Two year,Fiber optic,No internet service,No,Credit card,62.19,3893.94,No
CUST-02225,0,No,No,56,Month-to-month,DSL,No internet service,Yes,Mailed check,43.21,2180.41,No
CUST-02226,1,No,No,44,One year,Fiber optic,No internet service,Yes,Bank transfer,93.38,3899.39,Yes
CUST-02227,0,No,No,36,Month-to-month,Fiber optic,Yes,Yes,Credit card,72.85,2401.66,No
CUST-02228,0,Yes,No,24,Month-to-month,DSL,No,No,Electronic check,50.85,1196.62,Yes
CUST-02229,0,No,Yes,56,One year,Fiber optic,No,No,Mailed check,62.71,3170.66,No
CUST-02230,0,Yes,No,23,Month-to-month,Fiber optic,Yes,Yes,Electronic check,75.19,1620.58,Yes
CUST-02231,0,No,Yes,19,One year,DSL,Yes,No,Credit card,59.99,1052.96,No
CUST-02232,1,No,No,63,Month-to-month,No,Yes,Yes,Credit card,54.31,3414.99,No
CUST-02233,0,Yes,No,43,Two year,DSL,No,No,Bank transfer,51.91,2026.35,No
CUST-02234,1,Yes,No,25,One year,DSL,No internet service,Yes,Bank transfer,71.78,1744.23,Yes
CUST-02235,0,No,Yes,63,Two year,DSL,No internet service,Yes,Mailed check,57.84,3453.72,Yes
CUST-02236,0,Yes,Yes,70,Month-to-month,Fiber optic,Yes,Yes,Electronic check,55.92,3842.57,No
CUST-02237,0,Yes,Yes,23,Month-to-month,No,No,No,Credit card,38.28,811.26,Yes
CUST-02238,0,No,No,38,Month-to-month,No,Yes,No,Credit card,66.55,2492.31,No
CUST-02239,1,Yes,No,35,Month-to-month,No,Yes,Yes,Credit card,61.38,2137.64,No
CUST-02240,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Yes,Mailed check,58.57,2752.02,No
CUST-02241,0,No,Yes,69,Month-to-month,Fiber optic,No,No,Electronic check,68.98,4399.2,Yes
CUST-02242,1,Yes,No,40,Month-to-month,Fiber optic,No,Yes,Bank transfer,79.96,3186.78,Yes
CUST-02243,0,Yes,No,58,Month-to-month,DSL,No internet service,No,Electronic check,79.03,4324.36,No
CUST-02244,0,No,Yes,43,Month-to-month,No,No internet service,Yes,Electronic check,76.05,3216.27,Yes
CUST-02245,0,Yes,No,64,Month-to-month,Fiber optic,Yes,No,Credit card,60.19,3791.46,No
CUST-02246,0,Yes,No,29,Month-to-month,Fiber optic,No,No,Credit card,53.66,1448.9,Yes
CUST-02247,0,No,No,28,One year,Fiber optic,Yes,Yes,Mailed check,44.12,1133.91,Yes
CUST-02248,0,Yes,No,30,Month-to-month,Fiber optic,No,No,Bank transfer,53.14,1493.21,No
CUST-02249,0,No,No,72,Month-to-month,DSL,No,Yes,Bank transfer,65.39,4515.94,No
CUST-02250,0,No,No,44,Month-to-month,Fiber optic,Yes,No,Electronic check,49.27,2058.85,No
CUST-02251,0,No,No,11,One year,Fiber optic,Yes,No,Electronic check,66.92,716.75,Yes
CUST-02252,0,Yes,No,2,Month-to-month,No,Yes,Yes,Mailed check,45.69,87.26,No
CUST-02253,0,Yes,No,37,One year,DSL,Yes,No,Credit card,31.78,1152.99,No
CUST-02254,0,No,No,58,Two year,DSL,No internet service,Yes,Mailed check,81.39,4297.62,No
CUST-02255,0,Yes,No,34,Month-to-month,Fiber optic,Yes,No,Bank transfer,55.51,1781.48,No
CUST-02256,0,No,No,40,Two year,No,No,No,Electronic check,48.26,1740.46,No
CUST-02257,0,No,No,58,One year,No,No internet service,No,Credit card,43.12,2281.08,No
CUST-02258,0,No,No,37,Month-to-month,Fiber optic,No,Yes,Credit card,73.46,2536.32,No
CUST-02259,0,Yes,No,66,Month-to-month,DSL,No,No,Mailed check,92.5,6044.87,No
CUST-02260,1,No,No,46,One year,DSL,No internet service,Yes,Electronic check,56.94,2456.89,No
CUST-02261,0,No,No,53,Two year,Fiber optic,Yes,Yes,Credit card,60.69,2982.88,Yes
CUST-02262,1,Yes,No,57,Month-to-month,DSL,Yes,No,Credit card,86.43,4764.32,No
CUST-02263,1,No,No,45,Month-to-month,Fiber optic,No,Yes,Bank transfer,28.79,1257.13,No
CUST-02264,0,Yes,No,3,One year,No,No,Yes,Mailed check,104.34,296.78,No
CUST-02265,1,No,Yes,31,Month-to-month,Fiber optic,No,Yes,Bank transfer,113.88,3279.11,No
CUST-02266,0,Yes,Yes,10,One year,Fiber optic,Yes,No,Mailed check,18.0,167.43,No
CUST-02267,0,Yes,Yes,37,Month-to-month,DSL,No,No,Bank transfer,63.05,2142.85,Yes
CUST-02268,1,No,Yes,10,One year,DSL,No,Yes,Credit card,50.62,473.93,No
CUST-02269,0,Yes,No,37,Two year,Fiber optic,No internet service,Yes,Mailed check,59.7,2025.18,No
CUST-02270,0,Yes,Yes,25,One year,Fiber optic,Yes,No,Electronic check,56.63,1365.2,Yes
CUST-02271,0,Yes,No,1,One year,DSL,Yes,Yes,Bank transfer,81.24,80.38,No
CUST-02272,0,No,No,9,One year,DSL,No internet service,No,Credit card,62.75,522.63,Yes
CUST-02273,0,Yes,No,36,Two year,DSL,No,No,Electronic check,46.78,1556.46,No
CUST-02274,0,No,No,5,Two year,Fiber optic,Yes,No,Credit card,61.56,304.67,No
CUST-02275,1,No,No,62,Month-to-month,Fiber optic,Yes,Yes,Mailed check,75.3,4466.93,No
CUST-02276,0,No,No,55,One year,Fiber optic,No,No,Bank transfer,41.33,2211.72,No
CUST-02277,0,Yes,No,51,Month-to-month,Fiber optic,No,No,Bank transfer,32.08,1617.94,Yes
CUST-02278,0,Yes,No,12,Two year,DSL,No,Yes,Electronic check,104.85,1216.05,No
CUST-02279,0,No,No,58,One year,Fiber optic,No internet service,No,Electronic check,52.15,2946.8,Yes
CUST-02280,1,No,No,46,Month-to-month,DSL,Yes,Yes,Credit card,62.25,2687.95,Yes
CUST-02281,0,No,No,28,Month-to-month,No,Yes,No,Bank transfer,57.04,1587.24,No
CUST-02282,0,No,No,0,Month-to-month,DSL,No,No,Bank transfer,75.96,73.71,Yes
CUST-02283,0,No,No,38,One year,Fiber optic,No internet service,Yes,Mailed check,100.46,3463.1,No
CUST-02284,0,No,No,58,Month-to-month,DSL,Yes,Yes,Electronic check,76.6,4262.96,Yes
CUST-02285,0,Yes,No,2,Month-to-month,Fiber optic,No,Yes,Mailed check,34.63,62.99,No
CUST-02286,1,No,Yes,3,Two year,DSL,Yes,Yes,Bank transfer,37.32,106.61,No
CUST-02287,0,Yes,Yes,27,One year,No,Yes,No,Bank transfer,57.02,1399.21,No
CUST-02288,0,Yes,No,37,Month-to-month,DSL,No internet service,Yes,Mailed check,59.64,2124.42,Yes
CUST-02289,0,No,Yes,34,Month-to-month,No,Yes,No,Electronic check,30.56,982.55,Yes
CUST-02290,0,Yes,No,31,Two year,Fiber optic,Yes,Yes,Electronic check,81.39,2410.33,No
CUST-02291,0,Yes,No,18,One year,DSL,No,No,Credit card,43.27,751.52,No
CUST-02292,0,No,No,4,One year,DSL,No,No,Bank transfer,94.87,,No
CUST-02293,0,No,No,2,Month-to-month,Fiber optic,No,No,Credit card,101.41,189.02,Yes
CUST-02294,1,No,No,7,Month-to-month,No,No,No,Electronic check,60.03,398.45,No
CUST-02295,0,Yes,No,50,Month-to-month,No,Yes,No,Mailed check,73.78,3529.01,No
CUST-02296,0,Yes,No,57,One year,DSL,No,No,Mailed check,40.36,2282.95,No
CUST-02297,0,No,No,31,Month-to-month,Fiber optic,No,No,Mailed check,77.47,2245.92,Yes
CUST-02298,0,No,No,5,Month-to-month,DSL,Yes,Yes,Mailed check,55.04,263.96,No
CUST-02299,0,No,Yes,30,One year,DSL,No,Yes,Electronic check,43.26,1287.75,No
CUST-02300,0,Yes,No,71,Two year,Fiber optic,No,Yes,Electronic check,59.21,4085.29,No
CUST-02301,1,Yes,No,18,One year,DSL,No internet service,No,Credit card,55.69,935.09,Yes
CUST-02302,0,No,No,35,Month-to-month,DSL,No internet service,No,Mailed check,58.5,1927.66,Yes
CUST-02303,1,Yes,No,39,Month-to-month,No,No internet service,No,Electronic check,83.99,3235.9,No
CUST-02304,1,No,No,24,Month-to-month,Fiber optic,No,No,Mailed check,49.29,1116.44,Yes
CUST-02305,0,Yes,No,31,Month-to-month,Fiber optic,Yes,Yes,Credit card,99.7,2859.53,No
CUST-02306,0,Yes,No,34,Month-to-month,DSL,No internet service,No,Mailed check,38.5,1246.57,No
CUST-02307,0,No,No,34,Month-to-month,No,No,Yes,Credit card,97.31,3039.22,No
CUST-02308,0,Yes,No,52,One year,Fiber optic,No,Yes,Electronic check,44.67,2225.76,No
CUST-02309,0,Yes,No,42,Two year,Fiber optic,No internet service,No,Electronic check,64.98,2726.84,No
CUST-02310,0,No,No,3,Two year,DSL,Yes,Yes,Bank transfer,55.2,165.09,No
CUST-02311,0,Yes,No,0,Month-to-month,No,Yes,No,Bank transfer,58.13,55.89,No
CUST-02312,1,Yes,No,29,Month-to-month,Fiber optic,No,No,Credit card,81.03,2323.15,Yes
CUST-02313,1,No,No,66,Month-to-month,No,No,No,Mailed check,95.0,6154.1,No
CUST-02314,0,Yes,No,2,Month-to-month,Fiber optic,Yes,Yes,Electronic check,88.81,176.74,Yes
CUST-02315,1,No,No,5,Month-to-month,Fiber optic,No,Yes,Bank transfer,56.9,280.89,Yes
CUST-02316,0,Yes,No,49,Month-to-month,Fiber optic,No,Yes,Mailed check,68.69,3332.1,No
CUST-02317,0,Yes,No,32,One year,No,No,Yes,Electronic check,49.36,1457.83,Yes
CUST-02318,0,Yes,No,16,Month-to-month,DSL,Yes,Yes,Electronic check,45.17,661.87,Yes
CUST-02319,0,No,No,15,Two year,DSL,No,Yes,Bank transfer,42.07,570.72,No
CUST-02320,0,Yes,No,48,Month-to-month,Fiber optic,No,No,Bank transfer,56.25,2608.01,Yes
CUST-02321,0,No,No,38,Month-to-month,Fiber optic,No internet service,No,Electronic check,69.99,2641.94,Yes
CUST-02322,0,Yes,No,46,Month-to-month,Fiber optic,Yes,No,Bank transfer,26.76,1230.2,No
CUST-02323,1,Yes,No,20,Month-to-month,Fiber optic,No internet service,Yes,Credit card,64.07,1262.48,Yes
CUST-02324,0,No,No,38,Month-to-month,Fiber optic,No,Yes,Credit card,95.32,3560.95,Yes
CUST-02325,0,Yes,No,62,Two year,Fiber optic,No,Yes,Mailed check,87.44,5160.45,No
CUST-02326,0,No,No,23,Month-to-month,DSL,No,Yes,Electronic check,53.3,1158.72,Yes
CUST-02327,0,No,No,28,Month-to-month,No,Yes,Yes,Bank transfer,37.06,1000.36,No
CUST-02328,0,No,No,11,One year,DSL,No,No,Bank transfer,74.2,736.43,Yes
CUST-02329,0,No,Yes,46,Month-to-month,Fiber optic,Yes,No,Credit card,18.65,840.26,No
CUST-02330,0,No,No,2,One year,No,Yes,Yes,Bank transfer,87.2,168.43,No
CUST-02331,1,Yes,No,18,Month-to-month,DSL,No internet service,No,Bank transfer,60.73,1002.41,No
CUST-02332,0,No,No,52,Two year,DSL,Yes,No,Bank transfer,101.63,5092.23,Yes
CUST-02333,0,Yes,No,1,Month-to-month,DSL,No internet service,Yes,Bank transfer,30.46,29.24,Yes
CUST-02334,0,Yes,No,72,Month-to-month,Fiber optic,No,No,Mailed check,83.36,5874.68,No
CUST-02335,1,No,Yes,29,One year,Fiber optic,No internet service,Yes,Mailed check,62.99,1797.02,Yes
CUST-02336,0,Yes,No,29,Two year,DSL,Yes,Yes,Mailed check,58.38,1566.62,No
CUST-02337,1,No,Yes,39,Month-to-month,No,No,No,Mailed check,37.6,1439.19,No
CUST-02338,0,Yes,Yes,46,One year,DSL,No,Yes,Credit card,76.91,,No
CUST-02339,0,Yes,No,33,Month-to-month,Fiber optic,No internet service,No,Mailed check,78.52,2434.19,No
CUST-02340,0,No,No,64,Month-to-month,Fiber optic,Yes,Yes,Mailed check,100.7,6117.82,No
CUST-02341,0,No,Yes,70,Month-to-month,DSL,Yes,No,Credit card,85.16,5844.92,No
CUST-02342,0,No,No,14,One year,DSL,No internet service,No,Electronic check,53.12,736.32,No
CUST-02343,0,Yes,No,51,Month-to-month,No,Yes,No,Mailed check,44.92,2065.77,No
CUST-02344,0,Yes,No,21,One year,Fiber optic,No,No,Mailed check,37.63,769.47,Yes
CUST-02345,1,Yes,No,72,Month-to-month,DSL,Yes,No,Mailed check,94.46,6717.82,No
CUST-02346,0,Yes,No,18,Two year,Fiber optic,Yes,Yes,Mailed check,49.44,885.85,No
CUST-02347,0,Yes,No,21,Two year,Fiber optic,No,Yes,Credit card,94.6,1841.16,Yes
CUST-02348,0,No,No,52,Month-to-month,DSL,No,No,Mailed check,75.5,3601.3,No
CUST-02349,1,Yes,No,57,Month-to-month,Fiber optic,No,Yes,Mailed check,71.6,3876.71,No
CUST-02350,0,No,No,9,Month-to-month,Fiber optic,No,Yes,Mailed check,58.86,524.5,Yes
CUST-02351,1,No,No,40,Two year,DSL,No,No,Credit card,78.21,2914.3,Yes
CUST-02352,0,No,No,25,Month-to-month,No,No internet service,Yes,Credit card,64.69,1537.21,No
CUST-02353,0,Yes,No,44,Month-to-month,DSL,Yes,Yes,Electronic check,57.62,2534.15,No
CUST-02354,1,Yes,Yes,40,Month-to-month,DSL,No,No,Electronic check,78.92,2985.08,Yes
CUST-02355,0,Yes,No,71,One year,DSL,No,Yes,Electronic check,62.12,4246.56,No
CUST-02356,0,No,No,68,Month-to-month,Fiber optic,No,No,Mailed check,49.03,3332.57,No
CUST-02357,0,No,Yes,47,Month-to-month,Fiber optic,No,Yes,Bank transfer,77.0,3390.01,No
CUST-02358,1,Yes,Yes,49,Two year,No,No,Yes,Electronic check,63.72,2895.27,Yes
CUST-02359,0,Yes,No,65,Month-to-month,DSL,No,No,Bank transfer,74.78,4512.06,No
CUST-02360,0,No,No,13,Two year,Fiber optic,No,Yes,Mailed check,55.92,699.12,No
CUST-02361,0,Yes,Yes,52,Month-to-month,Fiber optic,No internet service,No,Credit card,40.82,1944.91,No
CUST-02362,0,Yes,No,56,Month-to-month,DSL,No,Yes,Bank transfer,99.7,5116.73,Yes
CUST-02363,0,Yes,Yes,9,Two year,DSL,No,Yes,Mailed check,95.93,799.49,No
CUST-02364,0,Yes,No,64,One year,No,Yes,Yes,Bank transfer,82.68,5048.61,No
CUST-02365,0,Yes,No,51,One year,DSL,No,Yes,Electronic check,57.24,2873.75,No
CUST-02366,1,No,No,25,Month-to-month,Fiber optic,Yes,Yes,Mailed check,58.99,1405.33,No
CUST-02367,0,No,No,35,Month-to-month,Fiber optic,No internet service,No,Mailed check,92.65,3172.27,Yes
CUST-02368,0,No,No,35,Month-to-month,DSL,No,Yes,Electronic check,57.92,2018.6,Yes
CUST-02369,0,Yes,No,67,Month-to-month,No,Yes,Yes,Mailed check,52.35,3416.26,No
CUST-02370,0,Yes,Yes,70,Month-to-month,No,Yes,Yes,Bank transfer,102.44,6914.65,No
CUST-02371,0,No,Yes,58,Month-to-month,Fiber optic,No,Yes,Bank transfer,64.05,3346.45,Yes
CUST-02372,0,Yes,No,47,Month-to-month,Fiber optic,No internet service,Yes,Credit card,100.37,4457.18,Yes
CUST-02373,0,Yes,Yes,7,Month-to-month,Fiber optic,No,No,Mailed check,37.03,240.24,Yes
CUST-02374,1,Yes,No,66,Month-to-month,Fiber optic,Yes,No,Bank transfer,75.36,4731.25,No
CUST-02375,0,No,No,9,Month-to-month,DSL,No,No,Bank transfer,106.42,953.09,Yes
CUST-02376,0,Yes,Yes,12,Two year,Fiber optic,No internet service,Yes,Credit card,65.6,733.71,No
CUST-02377,1,No,No,5,One year,DSL,No internet service,Yes,Credit card,59.72,273.54,No
CUST-02378,0,Yes,No,69,Month-to-month,Fiber optic,Yes,No,Bank transfer,41.64,2823.14,No
CUST-02379,0,No,No,36,One year,Fiber optic,No,Yes,Mailed check,86.65,3116.46,Yes
CUST-02380,0,Yes,Yes,17,Two year,DSL,No,No,Bank transfer,49.6,824.66,No
CUST-02381,0,No,No,5,Month-to-month,No,No,No,Bank transfer,63.1,288.32,Yes
CUST-02382,0,Yes,No,30,Month-to-month,DSL,No,Yes,Credit card,40.31,1154.97,No
CUST-02383,0,No,No,52,Month-to-month,DSL,No,No,Electronic check,96.14,4701.92,Yes
CUST-02384,0,Yes,No,72,Month-to-month,Fiber optic,No,Yes,Credit card,88.1,6110.68,No
CUST-02385,0,No,No,40,One year,Fiber optic,Yes,Yes,Credit card,64.37,2489.47,No
CUST-02386,1,No,Yes,44,Two year,DSL,Yes,Yes,Electronic check,41.92,1808.9,No
CUST-02387,0,No,No,61,Month-to-month,Fiber optic,No,No,Mailed check,95.72,5395.21,No
CUST-02388,0,Yes,Yes,65,One year,Fiber optic,Yes,Yes,Electronic check,57.68,3735.96,No
CUST-02389,1,Yes,No,20,Month-to-month,DSL,No,No,Bank transfer,42.9,790.62,No
CUST-02390,0,No,Yes,72,One year,No,No internet service,No,Electronic check,29.76,1955.04,No
CUST-02391,1,No,No,37,One year,DSL,No internet service,Yes,Mailed check,52.08,1893.98,Yes
CUST-02392,0,Yes,No,67,Month-to-month,Fiber optic,Yes,Yes,Electronic check,35.91,2276.83,No
CUST-02393,0,Yes,No,8,Month-to-month,DSL,Yes,No,Electronic check,52.54,398.89,Yes
CUST-02394,1,Yes,No,7,One year,Fiber optic,No,Yes,Mailed check,79.89,521.13,No
CUST-02395,0,Yes,No,64,Two year,No,No,No,Mailed check,57.49,3328.5,No
CUST-02396,0,Yes,No,49,Month-to-month,DSL,Yes,Yes,Bank transfer,72.11,3248.46,No
CUST-02397,0,No,No,12,Month-to-month,DSL,No internet service,No,Electronic check,50.53,591.91,No
CUST-02398,0,Yes,No,65,Month-to-month,DSL,Yes,Yes,Mailed check,66.3,3975.26,No
CUST-02399,0,No,No,7,One year,DSL,Yes,Yes,Credit card,103.42,723.41,No
CUST-02400,0,No,No,49,One year,No,No,No,Credit card,58.03,2782.68,No
CUST-02401,0,Yes,Yes,14,One year,Fiber optic,No,Yes,Mailed check,72.69,1002.25,No
CUST-02402,0,Yes,Yes,5,One year,Fiber optic,No,Yes,Electronic check,33.69,166.32,No
CUST-02403,1,No,Yes,58,Two year,No,No,Yes,Credit card,95.4,5377.66,No
CUST-02404,1,Yes,No,61,Two year,No,No internet service,No,Bank transfer,55.46,3202.47,No
CUST-02405,0,No,No,7,Month-to-month,No,Yes,Yes,Mailed check,86.01,597.07,Yes
CUST-02406,0,No,Yes,6,One year,DSL,No,Yes,Bank transfer,62.54,353.72,No
CUST-02407,0,Yes,Yes,44,Month-to-month,DSL,Yes,Yes,Electronic check,77.23,3090.87,No
CUST-02408,0,No,Yes,2,Month-to-month,DSL,No,Yes,Mailed check,78.42,150.51,No
CUST-02409,0,Yes,No,54,Two year,DSL,No,No,Mailed check,55.95,2751.06,No
CUST-02410,0,Yes,Yes,66,One year,Fiber optic,No,Yes,Bank transfer,86.84,5533.93,No
CUST-02411,1,No,No,54,Two year,DSL,Yes,Yes,Electronic check,49.82,2689.61,No
CUST-02412,0,Yes,No,16,Month-to-month,Fiber optic,No internet service,Yes,Mailed check,80.56,1247.1,No
CUST-02413,0,Yes,No,13,Month-to-month,Fiber optic,No,Yes,Credit card,57.2,684.9,No
CUST-02414,1,Yes,No,49,Month-to-month,DSL,No internet service,No,Electronic check,71.99,3223.39,No
CUST-02415,0,Yes,No,4,Month-to-month,DSL,No,Yes,Electronic check,55.76,208.68,No
CUST-02416,0,Yes,No,39,Month-to-month,Fiber optic,No internet service,No,Credit card,66.0,2354.12,No
CUST-02417,0,No,No,32,Month-to-month,Fiber optic,No,Yes,Credit card,43.51,1332.41,Yes
CUST-02418,1,Yes,No,54,Month-to-month,Fiber optic,No,No,Mailed check,69.95,3695.37,No
CUST-02419,0,No,No,14,Two year,Fiber optic,No,Yes,Electronic check,65.88,890.79,Yes
CUST-02420,0,Yes,No,55,Month-to-month,DSL,No,Yes,Bank transfer,54.2,2866.89,No
CUST-02421,1,Yes,Yes,51,Month-to-month,DSL,No,Yes,Mailed check,63.9,3074.97,No
CUST-02422,0,No,No,17,One year,DSL,No,Yes,Bank transfer,67.68,1055.38,No
CUST-02423,0,No,No,26,Month-to-month,DSL,No,No,Electronic check,52.67,1319.82,No
CUST-02424,0,No,No,4,Two year,Fiber optic,No,No,Credit card,62.42,235.18,No
CUST-02425,0,Yes,No,32,One year,No,No,Yes,Bank transfer,44.89,1336.71,No
CUST-02426,1,No,No,19,Month-to-month,DSL,No,Yes,Bank transfer,111.91,2053.84,No
CUST-02427,0,No,No,8,One year,DSL,No,No,Bank transfer,86.18,646.59,No
CUST-02428,0,No,No,40,One year,Fiber optic,No,Yes,Electronic check,70.46,2584.0,No
CUST-02429,0,No,No,41,One year,Fiber optic,No,Yes,Credit card,88.44,3438.76,No
CUST-02430,0,Yes,No,6,Two year,DSL,No internet service,No,Mailed check,25.41,141.62,No
CUST-02431,0,Yes,No,13,One year,DSL,Yes,Yes,Mailed check,18.0,227.76,Yes
CUST-02432,1,Yes,No,6,One year,No,Yes,Yes,Credit card,57.01,309.46,Yes
CUST-02433,0,Yes,Yes,49,Month-to-month,DSL,Yes,Yes,Electronic check,37.43,1807.08,Yes
CUST-02434,0,Yes,No,24,One year,Fiber optic,No,Yes,Electronic check,60.27,1368.56,Yes
CUST-02435,1,Yes,Yes,5,Two year,Fiber optic,No,No,Credit card,69.11,311.55,No
CUST-02436,1,Yes,No,13,One year,DSL,No,No,Mailed check,83.41,990.36,No
CUST-02437,0,No,No,71,One year,Fiber optic,Yes,No,Bank transfer,42.23,2981.97,No
CUST-02438,1,No,No,18,Month-to-month,DSL,No internet service,Yes,Bank transfer,72.99,1252.99,Yes
CUST-02439,0,No,No,49,One year,DSL,No,No,Credit card,65.29,3125.16,No
CUST-02440,0,Yes,No,34,Two year,DSL,No,No,Bank transfer,71.95,2417.62,No
CUST-02441,0,No,No,13,Month-to-month,No,Yes,No,Mailed check,54.6,661.56,No
CUST-02442,0,No,Yes,22,Month-to-month,DSL,Yes,No,Bank transfer,92.66,1946.16,Yes
CUST-02443,0,Yes,Yes,1,Month-to-month,DSL,Yes,No,Bank transfer,62.93,60.73,No
CUST-02444,1,No,Yes,54,Month-to-month,No,No,No,Mailed check,100.48,5339.97,No
CUST-02445,0,Yes,No,24,One year,DSL,No,No,Electronic check,49.19,1112.1,No
CUST-02446,0,No,No,36,Month-to-month,No,Yes,No,Mailed check,79.86,2861.09,No
CUST-02447,1,No,Yes,11,Month-to-month,Fiber optic,No,Yes,Credit card,63.81,674.33,Yes
CUST-02448,0,No,No,60,One year,Fiber optic,Yes,No,Electronic check,58.45,3462.77,No
CUST-02449,0,No,No,15,One year,Fiber optic,No,No,Electronic check,77.65,1057.98,Yes
CUST-02450,0,Yes,No,41,One year,Fiber optic,Yes,Yes,Credit card,59.02,2289.96,No
CUST-02451,0,No,No,63,One year,DSL,Yes,Yes,Credit card,18.0,1040.92,Yes
CUST-02452,0,No,No,52,One year,No,Yes,Yes,Electronic check,18.0,927.75,No
CUST-02453,0,No,Yes,44,One year,No,No,No,Electronic check,90.45,3675.34,No
CUST-02454,0,Yes,No,64,One year,No,No internet service,Yes,Bank transfer,89.61,5570.43,No
CUST-02455,0,Yes,No,12,Month-to-month,Fiber optic,No,Yes,Credit card,102.75,1117.45,No
CUST-02456,0,No,No,70,One year,Fiber optic,Yes,Yes,Bank transfer,64.65,4163.84,No
CUST-02457,0,No,Yes,40,Month-to-month,Fiber optic,No internet service,Yes,Credit card,39.15,1459.49,Yes
CUST-02458,0,No,No,29,Month-to-month,DSL,No internet service,No,Bank transfer,56.61,1605.88,No
CUST-02459,0,Yes,No,18,Month-to-month,Fiber optic,No,Yes,Credit card,65.23,1086.22,Yes
CUST-02460,1,No,No,54,Two year,Fiber optic,Yes,Yes,Bank transfer,44.86,2378.08,No
CUST-02461,0,No,Yes,71,One year,Fiber optic,No,Yes,Mailed check,97.97,6808.83,No
CUST-02462,0,No,No,50,Month-to-month,DSL,No internet service,No,Bank transfer,109.79,5485.22,No
CUST-02463,0,No,No,2,One year,Fiber optic,No,No,Mailed check,74.57,144.32,Yes
CUST-02464,0,Yes,No,34,Month-to-month,Fiber optic,No,Yes,Bank transfer,64.78,2122.66,Yes
CUST-02465,0,No,No,53,One year,Fiber optic,No,Yes,Credit card,39.1,1989.73,No
CUST-02466,0,No,No,29,Two year,No,No internet service,No,Credit card,95.93,2534.27,No
CUST-02467,1,Yes,No,56,One year,Fiber optic,Yes,No,Bank transfer,66.53,3544.32,No
CUST-02468,0,Yes,No,51,One year,DSL,Yes,No,Electronic check,59.22,2975.36,No
CUST-02469,0,No,No,4,Month-to-month,DSL,No internet service,Yes,Bank transfer,74.62,269.25,No
CUST-02470,0,Yes,No,40,Month-to-month,Fiber optic,Yes,No,Mailed check,53.29,1945.44,No
CUST-02471,0,Yes,No,12,Two year,Fiber optic,No,No,Electronic check,67.94,782.71,Yes
CUST-02472,0,No,Yes,35,One year,No,Yes,Yes,Credit card,36.15,1245.89,No
CUST-02473,0,No,No,28,Month-to-month,DSL,Yes,No,Mailed check,86.74,2260.49,Yes
CUST-02474,0,No,No,58,Month-to-month,DSL,Yes,No,Credit card,62.91,3601.89,Yes
CUST-02475,0,Yes,No,63,Month-to-month,Fiber optic,No,No,Mailed check,88.18,5187.31,No
CUST-02476,0,Yes,No,33,Month-to-month,Fiber optic,No,No,Bank transfer,60.98,1904.77,Yes
CUST-02477,0,Yes,No,39,Month-to-month,No,No,Yes,Bank transfer,62.28,2417.51,No
CUST-02478,1,Yes,No,45,Month-to-month,No,No,Yes,Credit card,40.75,1726.95,No
CUST-02479,0,No,Yes,47,Two year,Fiber optic,No internet service,Yes,Electronic check,80.2,3618.43,No
CUST-02480,0,Yes,Yes,46,Month-to-month,No,No,Yes,Bank transfer,47.48,2169.99,Yes
CUST-02481,1,Yes,Yes,57,Month-to-month,DSL,No internet service,Yes,Mailed check,55.27,2918.64,No
CUST-02482,0,No,No,71,Month-to-month,Fiber optic,No,Yes,Mailed check,65.02,4197.22,No
CUST-02483,0,Yes,Yes,60,Month-to-month,No,Yes,No,Credit card,67.42,4028.22,Yes
CUST-02484,0,Yes,Yes,9,Two year,Fiber optic,No,Yes,Electronic check,30.88,265.69,No
CUST-02485,0,Yes,No,34,Month-to-month,No,No internet service,No,Bank transfer,60.38,2045.91,No
CUST-02486,0,Yes,No,33,One year,DSL,Yes,Yes,Mailed check,80.9,2634.12,No
CUST-02487,1,Yes,Yes,37,Two year,DSL,No,Yes,Credit card,57.43,2038.77,No
CUST-02488,0,No,No,38,Month-to-month,Fiber optic,No,Yes,Electronic check,60.51,2177.82,Yes
CUST-02489,0,No,Yes,52,One year,No,Yes,Yes,Electronic check,68.25,3364.54,No
CUST-02490,0,No,Yes,30,Two year,DSL,No,Yes,Electronic check,62.48,1718.08,No
CUST-02491,0,No,No,19,Month-to-month,No,Yes,Yes,Mailed check,44.39,797.32,No
